,BlackRock Multi,iShares iBoxx,BlackRock EDF,iShares 20+,Vanguard EIF,Cash
02/06/2022,9.779020309,75.26950073,18.98243141,113.3381424,40.61706543,22.92433388
,,,,,,
03/06/2022,9.74081707,74.70898438,18.77161217,113.0944748,40.32313538,22.92485481
,,,,,,
06/06/2022,9.731269836,74.14848328,18.82431602,111.008606,40.40580368,22.92641769
,,,,,,
07/06/2022,9.750368118,74.31949615,18.99121475,112.2074966,40.83750916,22.92693868
,,,,,,
08/06/2022,9.702620506,73.68299103,18.77161217,111.213295,40.34150314,22.92745967
,,,,,,
09/06/2022,9.616672516,73.09397125,18.37632942,111.5836792,39.51483536,22.92798068
,,,,,,
10/06/2022,9.502074242,71.84945679,17.95469093,110.8916321,38.67898178,22.9285017
,,,,,,
13/06/2022,9.301528931,69.44592285,17.38372421,107.411972,37.43897247,22.93006483
,,,,,,
14/06/2022,9.263325691,69.90192413,17.24317932,106.0571289,37.12667847,22.93058589
,,,,,,
15/06/2022,9.320626259,71.26046753,17.41007614,108.0357819,37.30120087,22.93110697
,,,,,,
16/06/2022,9.225129128,70.12994385,16.94452095,108.8935089,36.30001068,22.93162806
,,,,,,
17/06/2022,9.225129128,70.34843445,16.92695236,109.2444077,36.01683044,22.93262004
,,,,,,
21/06/2022,9.263325691,70.30092621,17.25196266,107.3924866,36.86820602,22.93658838
,,,,,,
22/06/2022,9.263325691,70.28194427,17.17290497,110.3458099,36.73865128,22.93758057
,,,,,,
23/06/2022,9.272877693,70.78544617,17.15534019,111.2522812,36.78492355,22.9385728
,,,,,,
24/06/2022,9.358826637,71.28895569,17.64724731,109.712265,37.78435898,22.93956508
,,,,,,
27/06/2022,9.349275589,70.85194397,17.66481781,108.7765503,37.89540863,22.94254217
,,,,,,
28/06/2022,9.301528931,70.07293701,17.53305435,109.2833862,37.53450012,22.94353462
,,,,,,
29/06/2022,9.272877693,69.96842194,17.48034859,110.9891129,37.38643646,22.94452711
,,,,,,
30/06/2022,9.27479744,69.93043518,17.26953125,111.9638138,37.23836899,22.94551965
,,,,,,
01/07/2022,9.313162804,70.59747314,17.47156715,113.1133118,37.59002304,22.94651223
,,,,,,
05/07/2022,9.284389496,70.53068542,17.28709984,114.002037,37.09955978,22.95048297
,,,,,,
06/07/2022,9.26520443,70.26347351,17.26074791,112.0878372,37.1735878,22.95147576
,,,,,,
07/07/2022,9.313162804,71.40861511,17.46278,111.1014633,37.57151413,22.9524686
,,,,,,
08/07/2022,9.313162804,71.46586609,17.46278,109.8708954,37.51599503,22.95346148
,,,,,,
11/07/2022,9.293978691,71.06507874,17.30467033,111.765564,37.34016037,22.95644037
,,,,,,
12/07/2022,9.284389496,71.35134888,17.25196266,112.4296722,37.13657761,22.95743342
,,,,,,
13/07/2022,9.27479744,71.27501678,17.17290497,113.7188263,36.95149231,22.95842652
,,,,,,
14/07/2022,9.236430168,71.1414032,16.97145271,112.7910233,36.64610672,22.95941965
,,,,,,
15/07/2022,9.293978691,72.04797363,17.3800621,113.425827,37.30315018,22.96041283
,,,,,,
18/07/2022,9.293978691,71.35134888,17.34205246,112.2441254,37.02552414,22.96339263
,,,,,,
19/07/2022,9.361118317,72.29607391,17.81717682,111.6385956,37.83988571,22.96438598
,,,,,,
20/07/2022,9.380300522,72.61100006,17.76016045,111.9315948,37.78435898,22.96537938
,,,,,,
21/07/2022,9.437849998,73.46984863,17.85518837,113.8653107,37.93242264,22.96637281
,,,,,,
22/07/2022,9.457030296,73.3744278,17.77916527,115.7795258,37.88615417,22.96736629
,,,,,,
25/07/2022,9.476212502,73.35534668,17.8836937,114.6466141,38.21004486,22.97034699
,,,,,,
26/07/2022,9.447440147,72.84002686,17.76966286,114.73452,38.08049393,22.97134064
,,,,,,
27/07/2022,9.504985809,73.64161682,18.00722694,114.0899506,38.54319,22.97233434
,,,,,,
28/07/2022,9.581716537,74.39550018,18.03573418,114.9982071,38.78379822,22.97332808
,,,,,,
29/07/2022,9.670331955,74.6149826,18.15926552,114.6856842,39.03365707,22.97479359
,,,,,,
01/08/2022,9.679963112,74.6379776,18.08324623,117.447731,38.95037079,22.97917182
,,,,,,
02/08/2022,9.631803513,74.29309082,17.94070816,114.9625778,38.60797501,22.9806377
,,,,,,
03/08/2022,9.670331955,74.94452667,18.12125397,116.7726135,38.88559341,22.98210368
,,,,,,
04/08/2022,9.679963112,75.14571381,17.99772453,116.73349,38.67275238,22.98356975
,,,,,,
05/08/2022,9.65106678,74.76251221,18.04523659,113.9548187,38.75603485,22.98503592
,,,,,,
08/08/2022,9.679963112,74.82957458,18.054739,115.7942123,38.78379822,22.98943498
,,,,,,
09/08/2022,9.660698891,74.27393341,18.08324623,115.3441544,38.80230713,22.99090152
,,,,,,
10/08/2022,9.718490601,75.38520813,18.33031082,114.5907898,39.41307449,22.99236815
,,,,,,
11/08/2022,9.728122711,74.95410919,18.44433975,111.9197388,39.56114197,22.99383488
,,,,,,
12/08/2022,9.776280403,75.62471771,18.69140625,113.0546875,40.16265488,22.9953017
,,,,,,
15/08/2022,9.785912514,75.49059296,18.68190384,112.9568481,40.23668289,22.99970273
,,,,,,
16/08/2022,9.785912514,75.13614655,18.77692795,113.4264908,40.42176819,23.00116992
,,,,,,
17/08/2022,9.737751961,74.36016846,18.61538696,112.2426147,40.2181778,23.00263721
,,,,,,
18/08/2022,9.737751961,74.47510529,18.66289711,112.4089432,40.42176819,23.00410459
,,,,,,
19/08/2022,9.689594269,73.71828461,18.54887009,110.5988846,40.15340042,23.00557207
,,,,,,
22/08/2022,9.602908134,72.88482666,18.24478912,110.2270966,39.5333786,23.00997506
,,,,,,
23/08/2022,9.583644867,73.0668335,18.15926552,109.620491,39.44083405,23.01144291
,,,,,,
24/08/2022,9.583644867,73.15306854,18.20677757,108.8181992,39.5333786,23.01291085
,,,,,,
25/08/2022,9.631803513,73.84282684,18.41583061,110.3347168,40.03309631,23.01437889
,,,,,,
26/08/2022,9.554748535,72.6261673,17.9692173,111.1663666,38.99664307,23.01584702
,,,,,,
29/08/2022,9.516222,72.34833527,17.94070816,110.246666,38.87633896,23.02025198
,,,,,,
30/08/2022,9.468061447,71.79270935,17.78866768,110.5206146,38.39513016,23.02172049
,,,,,,
31/08/2022,9.470965385,71.3999176,17.67463875,109.4639359,38.12675858,23.02318909
,,,,,,
01/09/2022,9.432269096,71.58861542,17.66513634,107.4598389,38.27482605,23.02465778
,,,,,,
02/09/2022,9.432269096,71.54048157,17.56060791,108.067749,37.99720383,23.02612657
,,,,,,
06/09/2022,9.393573761,71.34793854,17.4655838,105.391037,37.83063126,23.03200265
,,,,,,
07/09/2022,9.451618195,72.37805939,17.7221508,107.0578766,38.4043808,23.03347191
,,,,,,
08/09/2022,9.470965385,72.695755,17.86468887,105.9597244,38.69126129,23.03494126
,,,,,,
09/09/2022,9.529009819,72.98457336,18.09274864,106.1950378,39.18172073,23.0364107
,,,,,,
12/09/2022,9.567707062,73.20600128,18.32080841,105.3224258,39.51486969,23.04081959
,,,,,,
13/09/2022,9.432269096,71.54048157,17.70314407,105.5675354,38.14526749,23.04228941
,,,,,,
14/09/2022,9.412919998,71.64638519,17.68414116,105.9303131,38.34885406,23.04375932
,,,,,,
15/09/2022,9.383896828,71.19390106,17.65563202,105.8616791,38.0619812,23.04522933
,,,,,,
16/09/2022,9.345201492,71.43458557,17.54160309,104.9792557,37.88119888,23.04669943
,,,,,,
19/09/2022,9.354874611,71.70414734,17.65563202,105.2243729,38.10484695,23.05111029
,,,,,,
20/09/2022,9.296831131,70.97247314,17.40856743,104.1752625,37.63890457,23.05258076
,,,,,,
21/09/2022,9.258134842,70.76067352,17.11399078,105.9204941,37.09841156,23.05405133
,,,,,,
22/09/2022,9.190415382,70.33706665,16.97145271,103.2143936,36.9493103,23.05552199
,,,,,,
23/09/2022,9.103347778,69.44173431,16.55334473,103.6360168,36.18516159,23.05746617
,,,,,,
26/09/2022,8.996933937,68.6233902,16.28727341,101.6554565,35.64466476,23.06329968
,,,,,,
27/09/2022,8.948562622,68.47899628,16.21125412,98.97875214,35.49556351,23.06524451
,,,,,,
28/09/2022,9.006607056,69.70167542,16.54384232,102.2927551,36.27835083,23.06718951
,,,,,,
29/09/2022,8.929213524,69.0470047,16.33478737,101.7633133,35.7005806,23.06913467
,,,,,,
30/09/2022,8.952543259,68.72930908,16.16374207,100.4494629,35.25327301,23.07107999
,,,,,,
03/10/2022,9.03030777,69.63004303,16.61035919,102.0455475,36.25039291,23.07691694
,,,,,,
04/10/2022,9.156673431,71.1296463,17.16150475,101.7605438,37.37797546,23.07886292
,,,,,,
05/10/2022,9.11779213,70.84907532,17.07597923,100.7875595,37.2381897,23.08080907
,,,,,,
06/10/2022,9.078909874,70.63623047,16.85742378,100.227356,36.7536087,23.08275537
,,,,,,
07/10/2022,9.010868073,69.77516174,16.59135437,99.25436401,36.11061096,23.08470185
,,,,,,
10/10/2022,8.991425514,68.92377472,16.48682594,97.71134949,35.9521904,23.09054225
,,,,,,
11/10/2022,8.942821503,69.13661957,16.40130424,98.14378357,35.86832047,23.09248938
,,,,,,
12/10/2022,8.923382759,69.25271606,16.31578255,98.62535858,35.7005806,23.09443667
,,,,,,
13/10/2022,8.952543259,69.40751648,16.7566452,97.68186951,36.6977005,23.09638413
,,,,,,
14/10/2022,8.894221306,69.18499756,16.51808357,96.8759613,35.96150589,23.09833175
,,,,,,
17/10/2022,8.97198391,70.03638458,16.80435944,96.40419769,36.66973877,23.1041756
,,,,,,
18/10/2022,9.010868073,70.52980042,16.96658134,96.63024902,37.12636566,23.10612387
,,,,,,
19/10/2022,8.952543259,69.85255432,16.8139019,94.87101746,36.80952454,23.10807232
,,,,,,
20/10/2022,8.913661003,69.46556854,16.70893288,93.24936676,36.44608688,23.11002092
,,,,,,
21/10/2022,8.942821503,70.13313293,16.99520874,91.56876373,37.35934067,23.11196969
,,,,,,
24/10/2022,8.962265015,70.18149567,17.13834572,90.81200409,37.74141312,23.11781699
,,,,,,
25/10/2022,9.049748421,70.85874939,17.39599419,93.45575714,38.17007828,23.11976642
,,,,,,
26/10/2022,9.078909874,71.05225372,17.51050377,94.80222321,38.43100739,23.12171601
,,,,,,
27/10/2022,9.108071327,71.57469177,17.47233391,95.79486847,38.51488113,23.12366577
,,,,,,
28/10/2022,9.13723278,72.12615967,17.79677963,95.13639069,39.2231102,23.12561569
,,,,,,
31/10/2022,9.148948669,71.04255676,17.72998238,94.45822906,39.06468964,23.13146645
,,,,,,
01/11/2022,9.158712387,71.46989441,17.79677963,95.34101105,39.18583298,23.13341703
,,,,,,
02/11/2022,9.100128174,70.81919861,17.56775856,94.92720032,38.58942795,23.13536777
,,,,,,
03/11/2022,9.041543961,70.3141861,17.35782433,94.41488647,38.41237259,23.13731868
,,,,,,
04/11/2022,9.100128174,70.79976654,17.67272758,92.82865906,38.9715004,23.13974485
,,,,,,
07/11/2022,9.109891891,70.79005432,17.83494949,91.90254211,39.32561874,23.14702489
,,,,,,
08/11/2022,9.139184952,70.72208405,17.83494949,92.90747833,39.56790924,23.14945208
,,,,,,
09/11/2022,9.090366364,69.87714386,17.52959061,93.21289063,38.85967636,23.15187953
,,,,,,
10/11/2022,9.30517292,72.0526123,18.19756508,96.79914856,40.38796997,23.15430722
,,,,,,
11/11/2022,9.334468842,72.30510712,18.2739048,96.44446564,40.4718399,23.15673518
,,,,,,
14/11/2022,9.32470417,71.77096558,18.09259796,96.20800781,40.2109108,23.16402057
,,,,,,
15/11/2022,9.363759041,72.40224457,18.20710754,97.76467896,40.42524719,23.16644954
,,,,,,
16/11/2022,9.373523712,72.24684906,18.0830555,99.90263367,40.15499878,23.16887876
,,,,,,
17/11/2022,9.344231606,71.93606567,18.06397057,98.84844208,40.20159149,23.17130825
,,,,,,
18/11/2022,9.35399437,72.09146118,18.23573494,98.16862488,40.50911713,23.17373798
,,,,,,
21/11/2022,9.35399437,72.06231689,18.22619438,98.58242035,40.55570602,23.18102872
,,,,,,
22/11/2022,9.402814865,72.5867691,18.46475601,99.98145294,41.14279938,23.18345947
,,,,,,
23/11/2022,9.441871643,72.99467468,18.54109573,101.7253265,41.22666931,23.18589048
,,,,,,
25/11/2022,9.461400032,72.84898376,18.62697983,101.3804855,41.35713196,23.19075327
,,,,,,
28/11/2022,9.412578583,72.08174896,18.37887383,101.6661987,40.81663513,23.19804936
,,,,,,
29/11/2022,9.412578583,72.39251709,18.48384094,100.4740677,40.93778229,23.2004819
,,,,,,
30/11/2022,9.542030334,73.48026276,18.86919022,101.2129974,41.67397308,23.2029147
,,,,,,
01/12/2022,9.591063499,73.75236511,18.81940269,104.4463348,41.57146835,23.20534775
,,,,,,
02/12/2022,9.591063499,73.69385529,18.77957344,105.7597961,41.55282593,23.20778105
,,,,,,
05/12/2022,9.532222748,72.99163055,18.47089386,104.2784348,40.88187027,23.2150825
,,,,,,
06/12/2022,9.512608528,72.728302,18.32153511,105.6215363,40.4625206,23.21751682
,,,,,,
07/12/2022,9.522416115,73.12817383,18.27174759,108.1102448,40.40660858,23.21995141
,,,,,,
08/12/2022,9.532222748,73.18669891,18.32153511,107.8139725,40.60230255,23.22238624
,,,,,,
09/12/2022,9.512608528,73.18669891,18.25183296,105.0092468,40.30410004,23.22482134
,,,,,,
12/12/2022,9.542030334,73.4695282,18.45098114,105.3450241,40.86322784,23.23212814
,,,,,,
13/12/2022,9.591063499,74.23027039,18.52068138,106.3622284,41.06824493,23.23456426
,,,,,,
14/12/2022,9.591063499,73.81088257,18.46093941,106.8165054,40.91914368,23.23700063
,,,,,,
15/12/2022,9.532222748,73.53244019,18.13234329,107.2332993,40.2202301,23.23943725
,,,,,,
16/12/2022,9.473381042,73.14027405,17.95311356,106.0354385,39.76317978,23.24219226
,,,,,,
19/12/2022,9.437047005,72.76771545,17.86349678,104.2534943,39.58433533,23.25045925
,,,,,,
20/12/2022,9.407587051,72.5814209,17.90332603,102.4022598,39.67375946,23.25321557
,,,,,,
21/12/2022,9.456687927,73.19910431,18.11243057,102.6596375,40.24010086,23.25597221
,,,,,,
22/12/2022,9.427227974,72.74810028,17.98298454,102.6398468,39.88240814,23.25872919
,,,,,,
23/12/2022,9.427227974,72.93437958,18.10247231,101.1350937,40.21029282,23.26148648
,,,,,,
27/12/2022,9.407587051,72.17945099,18.12238884,99.13536072,40.28977966,23.27251894
,,,,,,
28/12/2022,9.358487129,71.20881653,17.94315529,98.55127716,39.82279587,23.27527788
,,,,,,
29/12/2022,9.397768021,72.1304245,18.17217445,99.66994476,40.23016739,23.27803713
,,,,,,
30/12/2022,9.425402641,72.18925476,18.12238884,98.56118011,40.13080597,23.28079672
,,,,,,
03/01/2023,9.445141792,72.3265152,18.17217445,100.4421158,40.01157761,23.29183834
,,,,,,
04/01/2023,9.514227867,73.15988922,18.33149147,101.8181763,40.36926651,23.29459956
,,,,,,
05/01/2023,9.484619141,73.01281738,18.19208908,102.243866,40.10099792,23.29736111
,,,,,,
06/01/2023,9.603054047,74.05207062,18.52068138,104.124794,40.99522018,23.30012299
,,,,,,
09/01/2023,9.632662773,74.31679535,18.49081039,104.6791687,40.67727661,23.30841059
,,,,,,
10/01/2023,9.632662773,74.22855377,18.59038353,102.9467316,40.84618759,23.31117377
,,,,,,
11/01/2023,9.701748848,74.71876526,18.71982765,104.6197739,41.0945816,23.31393729
,,,,,,
12/01/2023,9.760966301,75.14035797,18.82935905,106.6789093,41.23368454,23.31670113
,,,,,,
13/01/2023,9.760966301,75.14035797,18.90901947,105.6790466,41.34297943,23.3194653
,,,,,,
17/01/2023,9.770835876,74.88544464,18.86919022,104.9959641,41.13432693,23.33052526
,,,,,,
18/01/2023,9.780705452,74.97368622,18.5704689,107.5401764,40.42887878,23.33329107
,,,,,,
19/01/2023,9.751096725,74.53248596,18.51072502,106.867012,40.19042206,23.33605721
,,,,,,
20/01/2023,9.770835876,74.67955017,18.73974419,105.1345596,40.64746857,23.33882367
,,,,,,
23/01/2023,9.790575027,74.66975403,18.91897583,104.6395798,40.89586639,23.34712503
,,,,,,
24/01/2023,9.800445557,74.71876526,18.85923195,106.1443329,40.94554138,23.34989281
,,,,,,
25/01/2023,9.810314178,74.70896149,18.94884872,106.4017334,40.99522018,23.35266092
,,,,,,
26/01/2023,9.839922905,74.89524841,19.04842186,105.9067459,41.24361801,23.35542935
,,,,,,
27/01/2023,9.839922905,74.66975403,19.06833649,105.6394501,41.12438965,23.35819811
,,,,,,
30/01/2023,9.800445557,74.25796509,18.95880699,105.2533646,40.81637955,23.36650636
,,,,,,
31/01/2023,9.879720688,74.83642578,19.18782425,106.0948334,41.26348877,23.36927644
,,,,,,
01/02/2023,9.929267883,75.62259674,19.2575264,107.3702164,41.29330063,23.37204684
,,,,,,
02/02/2023,9.978814125,76.05607605,19.27744102,107.5091705,41.16413116,23.37481757
,,,,,,
03/02/2023,9.919358253,75.25807953,19.09820938,105.9012909,40.94554138,23.37774862
,,,,,,
06/02/2023,9.859901428,74.77534485,18.95880699,105.117218,40.80644226,23.38654398
,,,,,,
07/02/2023,9.869811058,75.04133606,19.15795326,104.2735672,41.10451508,23.38947651
,,,,,,
08/02/2023,9.859901428,74.72607422,19.147995,104.7698212,40.79650879,23.3924094
,,,,,,
09/02/2023,9.830172539,74.24334717,18.9289341,103.7773056,40.51830292,23.39534265
,,,,,,
10/02/2023,9.800445557,73.67193604,19.06833649,102.6160736,40.97535324,23.39826987
,,,,,,
13/02/2023,9.830172539,73.85912323,19.19778252,103.4795609,41.31317139,23.40707296
,,,,,,
14/02/2023,9.810354233,73.87882233,19.17786789,103.2413483,41.2038765,23.41000805
,,,,,,
15/02/2023,9.800445557,73.76060486,19.20774078,102.2786255,41.18400574,23.41294352
,,,,,,
16/02/2023,9.760807037,73.16949463,19.16790962,100.8295441,40.83625031,23.41587935
,,,,,,
17/02/2023,9.760807037,73.45519257,19.18782425,101.6136322,40.82631302,23.41881555
,,,,,,
21/02/2023,9.661712646,72.32224274,18.85923195,99.63852692,40.1705513,23.43056403
,,,,,,
22/02/2023,9.651803017,72.79512787,18.80944443,100.5516357,40.05132294,23.43350208
,,,,,,
23/02/2023,9.681530952,73.51431274,18.81940269,101.5342331,40.15067673,23.43644049
,,,,,,
24/02/2023,9.622074127,73.07097626,18.7098732,100.2141876,39.92215347,23.43937927
,,,,,,
27/02/2023,9.641893387,73.56356812,18.75965881,100.4920883,39.91221619,23.44819781
,,,,,,
28/02/2023,9.650847435,73.42564392,18.61029816,100.9486465,39.64395142,23.45113165
,,,,,,
01/03/2023,9.630949974,73.21749878,18.5704689,99.86414337,39.61414337,23.45406585
,,,,,,
02/03/2023,9.630949974,73.30670166,18.63021278,98.97862244,39.84266663,23.45700684
,,,,,,
03/03/2023,9.690645218,74.05998993,18.79948616,101.3764801,40.26990509,23.45994177
,,,,,,
06/03/2023,9.700594902,74.05998993,18.73974419,100.5904617,40.24010086,23.46874878
,,,,,,
07/03/2023,9.640897751,73.5346756,18.44102287,101.2073364,39.5942688,23.47168519
,,,,,,
08/03/2023,9.630949974,73.1877594,18.38127708,101.3068314,39.52471924,23.47462196
,,,,,,
09/03/2023,9.581202507,72.78138733,18.05268478,101.5555725,38.78947067,23.4775591
,,,,,,
10/03/2023,9.571252823,72.79129791,17.82366753,105.0578232,38.32248688,23.4804966
,,,,,,
13/03/2023,9.551355362,72.3948288,17.53490448,105.2966232,37.95486069,23.48931133
,,,,,,
14/03/2023,9.571252823,72.92014313,17.76392365,103.5653839,38.42184067,23.49225674
,,,,,,
15/03/2023,9.52150631,72.68226624,17.41541481,105.5652618,37.81576157,23.49520252
,,,,,,
16/03/2023,9.531455994,73.15802002,17.61456299,104.7394409,38.24300003,23.49814867
,,,,,,
17/03/2023,9.511557579,72.7219162,17.3357563,106.3114853,37.63999939,23.50109518
,,,,,,
20/03/2023,9.491658211,72.52367401,17.53490448,105.3762283,38.15999985,23.50993695
,,,,,,
21/03/2023,9.531455994,73.31661224,17.82366753,104.4708023,38.54999924,23.51288494
,,,,,,
22/03/2023,9.531455994,73.38599396,17.53490448,105.8637543,37.81999969,23.51583331
,,,,,,
23/03/2023,9.541405678,73.09855652,17.4452877,105.8637543,37.59000015,23.51878204
,,,,,,
24/03/2023,9.531455994,72.94987488,17.54486275,106.3114853,37.84999847,23.52189212
,,,,,,
27/03/2023,9.52150631,72.77146912,17.82366753,103.8141327,38.15000153,23.53122484
,,,,,,
28/03/2023,9.531455994,72.73181915,17.85353851,104.0031738,38.24000168,23.53433656
,,,,,,
29/03/2023,9.581202507,73.64369965,18.05268478,103.7942276,38.68000031,23.5374487
,,,,,,
30/03/2023,9.62100029,74.0798111,18.14230156,104.2718201,38.84999847,23.54056125
,,,,,,
31/03/2023,9.729999542,74.88265991,18.33149147,105.8339005,39.27000046,23.54367421
